idx,T,quality,v0,w0,tc_real,tc_twin,dtc,air_com_dev_mm,air_ang_dev_deg,contact_frames_real,contact_frames_twin,stop_dist_real,stop_dist_twin,e_z_real,e_z_twin,rest_offset_w,wind_mag,wind_offset_m,wind_offset_w,wind_offset_pct
0,111,fit,1.3391368756721636,5.224510650123767,11,11,0,19.0503698046837,0.06262086281319684,82,100,0.4031098783016205,1.789131805487893,0.09632977,0.12276155049107809,15.253413957256376,17.466068110770447,1.6106745411604226,15.369031881301742,267.17549511037294
1,99,fit,1.1126430885453118,3.153414366927388,14,14,0,9.48552759939879,0.07517238152184338,67,85,0.27458685636520386,0.7191558324811607,0.018714849,0.04298208064160414,4.462973611520719,10.397122913035279,0.5115847896028891,4.881534251935965,143.27249612639116
2,104,fit,1.1842271392262225,4.241812957860962,11,11,0,1.6196584626588408,0.0644404781564933,73,53,0.3160378932952881,0.20994397298601053,0.045541037,0.12474014467609487,1.0395033607175344,3.782802345949606,0.08511250375332424,0.8121422113866816,20.98217476451923
3,111,fit,1.2380356893339635,3.5259657371594844,15,15,0,3.0900241477947223,0.11899260517724194,77,96,0.34995049238204956,0.5139980350444302,0.14506747,0.10224570021499943,1.614194755053613,6.073448726003077,0.19748729491340977,1.8844207529905512,41.73067807304023
4,90,fit,1.0633523305849486,3.9489505054703393,21,21,0,81.88414776270025,0.15059548995604874,51,69,0.18765677511692047,0.9164516179393727,0.13458951,0.0,10.535620712687843,17.50892735102326,1.1038858410588066,10.533261842164185,284.9612408028526
5,104,fit,1.1174659284453319,2.0423768550959034,21,21,0,40.05000780215295,0.1186104711209677,65,83,0.24487075209617615,0.5707052774986487,0.12111304,0.11050195555782003,5.820796785886032,12.198615875050272,0.6178674244519208,5.895681531029778,150.1172572661419
6,101,fit,1.2250308705085768,4.0693891478900115,13,13,0,36.018089451398666,0.11759337977939145,70,88,0.306805819272995,1.4174592604528422,0.12965216,0.06207372831048554,15.476884283641033,18.93644429219562,1.6310981175938983,15.56391333581964,367.35565745901647
7,105,fit,1.1338154679338635,6.716479673986876,16,16,0,11.6449775691836,0.11034972978966068,71,89,0.32051464915275574,0.8102400852467309,0.0,0.0,4.929165515282848,9.785971996040782,0.4518824710826058,4.3118556401012,81.90322731212413
8,98,fit,1.0227561600505186,0.742771263205658,17,17,0,24.857865837002702,0.18169824012231242,64,81,0.2512023448944092,1.0590632611018922,0.33558625,0.3411199236741748,7.985336625076986,13.359242348316341,0.760245875305854,7.254254535361202,158.72682466647157
9,102,fit,1.1374396198225898,3.432872903274964,12,12,0,19.528284292568706,0.06164706623970963,72,90,0.2869386076927185,1.6946911328738106,0.2694296,0.39726185730739505,13.690920301631005,17.017591448187627,1.4414181059934925,13.753989561006607,368.4668163084814
10,105,fit,1.095575096554239,3.1007709324406156,13,14,1,2.9528982617260464,0.3113858944716493,73,91,0.27073797583580017,0.3437364898869668,0.30464384,0.3364945583295573,0.8834564521155732,5.9349605954483575,0.13177185006202968,1.2573649815079169,34.02134084154257
11,104,fit,1.1074410973691553,2.64173772633113,18,18,0,1.3720238716020385,0.20317781737677204,67,64,0.2643454372882843,0.24023008665519346,0.1780551,0.050283967316253085,0.24063617613202792,2.807796672238945,0.021702370803990755,0.20708369087777437,5.374728267062749
12,111,fit,1.1011887256001873,0.547241870203375,22,22,0,26.091124276201768,0.11132769311556295,71,89,0.3033127188682556,0.8887090420237361,0.0,0.0,6.024765660833412,10.36438732171686,0.5436661047463989,5.187653671244264,89.00151854019873
13,104,fit,1.0563934155188914,2.3882888025506595,15,15,0,21.76423761762802,0.1281890043419374,70,89,0.277720183134079,0.4731944346184689,0.37782225,0.3066846374756243,5.8852299409271795,12.314804328679154,0.5999151546061539,5.724381246241926,162.7353156153663
14,90,fit,1.0415916414613955,3.1538497335708744,14,14,0,10.913538429527353,0.07486765064829518,56,76,0.1997862607240677,0.6865706499906729,0.07854188,0.1438838335186343,4.792070714726691,11.047373672137331,0.48754411520982677,4.65213850391056,146.94674187929078
15,88,fit,1.1092534485752656,3.8443447981376875,10,10,0,20.137224510483012,0.07317553905182736,59,78,0.2287186235189438,1.1193293607952843,0.14353503,0.1312967773497666,11.662782806616075,19.15373051414523,1.2451364869331691,11.881073348598942,346.64915468623786
16,97,fit,1.077251506237499,5.601974008557652,12,12,0,1.1363164680732254,0.14156210315202405,66,85,0.27268922328948975,0.3120540088980407,0.28928232,0.3979970733015142,0.4397050831195709,4.722249356060431,0.08876297325407217,0.8469749356304597,26.42346357670557
17,109,fit,1.1379553489908374,5.6966385239428,16,17,1,0.9385563232686265,0.4036637549513662,73,85,0.32441437244415283,0.40380113557719377,0.0,0.018740763150404467,0.8613100602870761,0.7375203189244,0.009515498773466854,0.09079674402163028,1.6636861079424614
18,104,fit,1.1198612623814015,4.0674706097623545,15,15,0,35.602849289373715,0.2387505792541074,70,89,0.30114123225212097,1.3363616923992114,0.10895351,0.0,12.614895735179227,16.58081025023596,1.2966869023325716,12.372966625310797,277.0608532946186
19,112,fit,1.2068144194819679,5.114613406358618,16,16,0,3.2781167033819165,0.5266936628972392,78,72,0.35990622639656067,0.32843873074999963,0.074919954,0.0,0.6179646504586856,3.578197493515965,0.09105481669600791,0.8688436707634343,16.08504865576358
20,111,fit,1.1533922778341785,4.583609570289716,15,15,0,1.761057584563319,0.12597793577079058,78,87,0.35472023487091064,0.40923104099670515,0.008177728,0.026377729241864566,0.9017057917422027,3.3737829621961892,0.049639072513775376,0.4736552720780093,8.955716919754908
21,97,fit,1.1109953247890252,4.610098476690849,15,15,0,23.059763618247075,0.9965005536113526,63,82,0.2618328630924225,1.1907355504201882,0.22496636,0.25313532030671676,9.263489959034725,14.571794049594594,0.9573019357460637,9.13456045559221,233.793751876586
22,99,fit,1.1072633927402975,3.13359261347517,10,10,0,3.8797662130581827,0.028252590930257858,69,89,0.27528083324432373,0.665980284987163,0.0,0.14733224753193,3.778277294694162,9.659834526667868,0.44306659368498,4.227734672566603,136.95912727421918
23,96,fit,1.0364965881890906,5.168847615590887,14,14,0,0.48125602506482024,0.15189752032756862,63,64,0.2276235818862915,0.2276146146366746,0.23864686,0.3934607337211974,0.11699795082461961,1.0804858424146921,0.011994329829675823,0.11444971211522731,3.171714208065141
24,105,fit,1.23300746734812,3.9446184244075977,11,11,0,8.607739505882485,0.06358854746355475,76,94,0.3339241147041321,0.9598448422268527,0.2918901,0.36500875502758245,7.193669567377708,12.099000921458403,0.699716272811606,6.676681992477156,157.76013714318103
25,107,fit,1.1332289935238746,3.957914032703484,16,16,0,45.90677541482259,0.4409875952184652,72,91,0.30060192942619324,1.383942546571132,0.07344079,0.0,14.152014602716047,17.39610885018242,1.4851179951390185,14.170973236059337,371.85828344501004
26,103,fit,1.1779252162124543,1.592642170314479,17,17,0,4.831666279590793,0.03378255697519959,67,86,0.27189919352531433,0.4471835423308254,0.13090037,0.07763135055902882,1.7632555727278443,6.478473878743309,0.1999379560495821,1.9078049241372337,47.59681076452967
27,110,fit,1.2249530563978375,3.561751408525402,15,15,0,4.056120190925416,0.1479572078283906,77,61,0.34328630566596985,0.25804448631947013,0.014559249,0.0,0.9210842573916402,4.8263277535796645,0.1005349512888872,0.9593029703138092,20.156084286408614
28,105,fit,1.1023301198345004,3.0641474026919613,15,15,0,32.256176315850716,0.7492040424180605,72,90,0.2864900827407837,1.7852269391726314,0.21555296,0.18305620515664173,14.669452942258221,17.20436287542349,1.51640610969346,14.469523947456679,335.95237239840014
29,107,fit,1.2491906502057413,2.58570671033176,16,16,0,40.95793008295335,0.13304486779649644,72,91,0.33909931778907776,0.7761638723811128,0.23848513,0.002082046900401764,10.922917376980518,15.715816744293852,1.106721238146043,10.56031715788209,240.65267948156702
30,93,fit,1.0812638674079962,7.499074566926833,15,15,0,10.056100567061272,0.18980779396139258,58,32,0.21137849986553192,0.06562944894622495,0.1604408,0.28859081319338326,1.513016627977082,7.809797046343251,0.16299687846981356,1.5553137258569996,46.52416833543669
31,111,fit,1.2722511195594275,3.710826569835496,14,14,0,9.737270809397941,0.12219948092789922,78,97,0.3596530854701996,0.6975286763027819,0.31765443,0.3377953061268986,4.967631944273745,9.69040826727337,0.4976764262837925,4.7488208614865695,104.00840467524169
32,93,fit,1.0943040421990906,2.5268988601943505,18,18,0,56.038721300882465,0.07489129478521192,56,75,0.21801342070102692,0.8955678287899607,0.0,0.0,9.892108855434998,16.923632402331993,1.02058374450667,9.738394508651432,267.4103539994274
33,116,fit,1.1863402179405582,5.789709392509369,14,14,0,0.49412620790574696,0.1111242192313828,83,81,0.39092013239860535,0.36401799617739095,0.0,0.0,0.28367205585822114,0.5384981186746308,0.002146658440672404,0.02048338206748477,0.424051249182684
34,91,fit,1.1140369545761641,3.4586693327146367,13,13,0,2.3885020310940983,0.10419920192484709,60,78,0.23872195184230804,0.33583862704697054,0.19785726,0.16466046028421946,1.1292994342512837,5.783719442217258,0.09762100975421129,0.9314981846775886,25.988709098161642
